,bleu,rouge,meteor,nist,chrf,bertscore_r,bertscore_P,bertscore_f,moverscore,bleurt,prism_r,prism_P,prism_f,bartscore_r,bartscore_P,bartscore_f,frugalscore
83,0.8843946454355334,0.9714285714285714,0.9922001471670346,3.7720588235294117,0.9545915955556836,0.9976950883865356,0.9948738217353821,0.9962823987007141,0.8833636027377743,0.9484021663665771,-0.6281842589378357,-0.8204107880592346,-0.7242975234985352,-0.4176846444606781,-0.5571571588516235,-0.4874209016561508,0.9814
84,0.6803749333171202,0.7999999999999999,0.8294209702660407,2.1055161915432032,0.751547848995088,0.9761216640472412,0.9653719663619995,0.9707170128822327,0.6579361890254273,0.4271796643733978,-1.2360507249832153,-2.081695795059204,-1.6588733196258545,-1.8078340291976929,-1.6179280281066895,-1.7128810286521912,0.864
85,0.6803749333171202,0.7999999999999999,0.8294209702660407,2.1055161915432032,0.7501610324134723,0.9810889959335327,0.9590901136398315,0.969964861869812,0.6749079651136559,0.20315958559513092,-1.3346844911575317,-1.9207392930984497,-1.6277118921279907,-1.7967169284820557,-1.6511896848678589,-1.7239533066749573,0.855
86,0.7012055133086459,0.888888888888889,0.8566371681415929,2.567067738624086,0.9226985988688563,0.9789291620254517,0.9588384628295898,0.9687796831130981,0.7291239438738266,0.5577937364578247,-0.4163283705711365,-0.8240946531295776,-0.6202114820480347,-0.9531140327453613,-0.8965076804161072,-0.9248108565807343,0.921
87,0.7012055133086459,0.888888888888889,0.8730088495575221,2.567067738624086,0.9226985988688563,0.9747758507728577,0.9530513286590576,0.9637911915779114,0.7268146079957443,0.19337588548660278,-0.9045360684394836,-0.9770801067352295,-0.9408080577850342,-1.154317855834961,-1.078369140625,-1.1163434982299805,0.916
88,0.33932513407933634,0.7000000000000001,0.6981085116973618,1.9090909090909092,0.7773801741714461,0.9645719528198242,0.9453398585319519,0.9548590183258057,0.7005618827407413,-0.8309919834136963,-1.1435497999191284,-2.624149799346924,-1.883849859237671,-1.2757130861282349,-1.8939096927642822,-1.5848113894462585,0.832
89,0.33932513407933634,0.7000000000000001,0.6981085116973618,1.9090909090909092,0.7751702884978081,0.9713431596755981,0.9521466493606567,0.9616491198539734,0.6936201611238911,-0.6326330900192261,-1.2223490476608276,-2.1560585498809814,-1.6892037391662598,-1.2403769493103027,-1.8228389024734497,-1.5316079258918762,0.8296
90,0.6262844962765469,0.8,0.7244964262508122,2.2241425394487173,0.9650611017077315,0.9761708974838257,0.944333553314209,0.9599883556365967,0.7185151907739636,0.21451477706432343,-1.5644534826278687,-1.4559707641601562,-1.5102121829986572,-1.0713286399841309,-1.6896958351135254,-1.3805122375488281,0.868
91,0.6262844962765469,0.8,0.9057829759584146,2.2241425394487173,0.9650611017077315,0.9751502275466919,0.9402867555618286,0.9574012160301208,0.7136214582056054,0.027995631098747253,-1.4939720630645752,-1.5417308807373047,-1.51785147190094,-1.1205377578735352,-1.5966150760650635,-1.3585764169692993,0.8657
92,0.8265168183793802,0.9565217391304348,0.9880128061946244,3.171145650417522,0.9207007170100882,0.9887582659721375,0.9769197702407837,0.9828034043312073,0.8295567365958924,0.1886114478111267,-1.0516095161437988,-1.326066493988037,-1.188838005065918,-0.8053231239318848,-1.413025975227356,-1.1091745495796204,0.9165
